"operator","inout_travelling","network_type","rating","calldrop_category","latitude","longitude","state_name"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2204955","72.8427508","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2204991","72.8427517","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.21792911","72.84301461","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.21792911","72.84301461","Maharashtra"
"VI","Indoor","Unknown","1","Poor Voice Quality","21.1228038","79.06777627","Maharashtra"
"RJio","Indoor","Unknown","3","Satisfactory","30.11637986","78.28103853","Uttarakhand"
"RJio","Indoor","Unknown","3","Satisfactory","30.11637986","78.28103853","Uttarakhand"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.26628758","72.96733465","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1048191","78.2876525","Uttarakhand"
"RJio","Indoor","4G","5","Satisfactory","12.95654644","77.48968729","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.95651152","77.48966534","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566083","77.4896787","Karnataka"
"RJio","Outdoor","4G","5","Satisfactory","12.95656471","77.48968317","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.95649616","77.48966444","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566086","77.489678","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.95657252","77.48967157","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566251","77.4896666","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566183","77.4896631","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566165","77.4896695","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566165","77.4896695","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566165","77.4896695","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566165","77.4896695","Karnataka"
"Airtel","Travelling","Unknown","5","Satisfactory","12.9566165","77.4896695","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566135","77.4896668","Karnataka"
"RJio","Outdoor","4G","2","Poor Voice Quality","12.9564039","77.48967983","Karnataka"
"Airtel","Outdoor","Unknown","5","Satisfactory","12.95655662","77.4903754","Karnataka"
"Airtel","Outdoor","Unknown","5","Satisfactory","12.95649903","77.49032289","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95649903","77.49032289","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.956613","77.489669","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566143","77.4896665","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566143","77.4896665","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566057","77.489733","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566504","77.4896613","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566504","77.4896613","Karnataka"
"RJio","Travelling","4G","5","Satisfactory","12.9553257","77.4911656","Karnataka"
"Airtel","Indoor","4G","5","Satisfactory","12.95658392","77.48960836","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566608","77.4894689","Karnataka"
"VI","Indoor","4G","5","Satisfactory","19.116256","77.32664424","Maharashtra"
"Airtel","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2205859","72.8428823","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205196","72.8428967","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","26.89458749","75.80829196","Rajasthan"
"RJio","Indoor","4G","3","Satisfactory","30.11533529","78.2822213","Uttarakhand"
"RJio","Indoor","4G","1","Call Dropped","19.2206312","72.8428474","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","19.2206312","72.8428474","Maharashtra"
"RJio","Indoor","4G","5","Satisfactory","13.0725122","77.5047631","Karnataka"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205158","72.8427588","Maharashtra"
"RJio","Travelling","4G","2","Poor Voice Quality","19.2205864","72.8428819","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.2205864","72.8428819","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205856","72.8428825","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205845","72.842879","Maharashtra"
"RJio","Indoor","Unknown","3","Satisfactory","30.11533529","78.2822213","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.11533529","78.2822213","Uttarakhand"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2204991","72.8427517","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2204991","72.8427517","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.2171606","72.8494026","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Indoor","4G","4","Satisfactory","26.89518286","75.80907374","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.90161404","75.79856937","Rajasthan"
"RJio","Indoor","Unknown","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Outdoor","4G","1","Call Dropped","30.1100072","78.29528805","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"VI","Outdoor","Unknown","3","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","3","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2216599","72.8425011","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","13.02779","77.60617833","Karnataka"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2204955","72.8427508","Maharashtra"
"RJio","Indoor","Unknown","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","26.90161404","75.79856937","Rajasthan"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","21.12317168","79.06841037","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Outdoor","4G","1","Poor Voice Quality","17.54355083","75.26380526","Maharashtra"
"RJio","Travelling","4G","1","Call Dropped","17.54355083","75.26380526","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"VI","Travelling","4G","5","Satisfactory","18.5489147","73.8917059","Maharashtra"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"VI","Outdoor","Unknown","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566409","77.4896919","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566102","77.4897563","Karnataka"
"RJio","Outdoor","4G","5","Satisfactory","12.9566123","77.4896841","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95655319","77.48969773","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.95655319","77.48969773","Karnataka"
"Airtel","Indoor","4G","5","Satisfactory","12.9566956","77.4896173","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566603","77.4896097","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.96071149","77.57735649","Karnataka"
"RJio","Travelling","4G","5","Satisfactory","12.95523179","77.54520116","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.9566136","77.4897327","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","12.95661807","77.4897362","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95661807","77.4897362","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95655108","77.48966008","Karnataka"
"Airtel","Outdoor","Unknown","5","Satisfactory","12.9566157","77.4896664","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566157","77.4896664","Karnataka"
"Airtel","Outdoor","Unknown","5","Satisfactory","12.9566157","77.4896664","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566157","77.4896664","Karnataka"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"Airtel","Indoor","2G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","5","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","Unknown","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.1100072","78.29528805","Uttarakhand"
"Airtel","Indoor","2G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","30.1155078","78.2814009","Uttarakhand"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95664926","77.48967947","Karnataka"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2204955","72.8427508","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","19.2205407","72.8428235","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205407","72.8428235","Maharashtra"
"Airtel","Indoor","Unknown","3","Poor Voice Quality","12.95658894","77.48970262","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95658894","77.48970262","Karnataka"
"RJio","Indoor","4G","3","Satisfactory","30.1155452","78.2817655","Uttarakhand"
"RJio","Outdoor","4G","3","Satisfactory","30.1155452","78.2817655","Uttarakhand"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95659142","77.48968826","Karnataka"
"RJio","Indoor","4G","3","Satisfactory","30.1048141","78.2876551","Uttarakhand"
"Airtel","Indoor","4G","5","Satisfactory","12.9566218","77.4896714","Karnataka"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205855","72.8428834","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205037","72.8427523","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","16.2659914","73.6948333","Maharashtra"
"Airtel","Travelling","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","3","Satisfactory","30.1048164","78.287655","Uttarakhand"
"RJio","Indoor","4G","4","Satisfactory","26.90412966","75.78367624","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","16.2659913","73.6948343","Maharashtra"
"Airtel","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205186","72.8428937","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205186","72.8428937","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2216599","72.8425011","Maharashtra"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9566148","77.4896629","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.95664926","77.48967947","Karnataka"
"Airtel","Travelling","Unknown","5","Satisfactory","12.96295868","77.475056","Karnataka"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205185","72.8428889","Maharashtra"
"RJio","Indoor","4G","5","Satisfactory","12.9566474","77.4897025","Karnataka"
"RJio","Indoor","Unknown","3","Satisfactory","30.1048194","78.2876529","Uttarakhand"
"RJio","Indoor","Unknown","3","Satisfactory","30.1048193","78.2876498","Uttarakhand"
"RJio","Outdoor","4G","3","Satisfactory","30.1047675","78.2876395","Uttarakhand"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.2206185","72.8428544","Maharashtra"
"VI","Indoor","Unknown","1","Poor Voice Quality","21.03699779","79.0519469","Maharashtra"
"Airtel","Outdoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","Unknown","3","Satisfactory","30.1048095","78.2876559","Uttarakhand"
"RJio","Outdoor","Unknown","3","Satisfactory","30.1185551","78.2787585","Uttarakhand"
"RJio","Indoor","4G","4","Satisfactory","26.90412966","75.78367624","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","19.2204939","72.8427488","Maharashtra"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Travelling","2G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","2G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","2G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","19.2178136","72.8436089","Maharashtra"
"Airtel","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","19.2201113","72.845086","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205001","72.8427419","Maharashtra"
"Airtel","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","3","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","30.1058205","78.2779746","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.1091868","78.2810255","Uttarakhand"
"RJio","Indoor","4G","3","Satisfactory","30.1091868","78.2810255","Uttarakhand"
